JZ 
28118,5406,城区  1.14,51760
31478,8846,城区  1.04,51762
26532,14208,城区  0.96,51764
614,10805,城区  1.04,51766
29668,1761,城区  0.90,51768
22516,9200,城区  0.93,51770
32685,14886,城区  0.85,51772
14377,4521,城区  0.98,51774
31132,14826,城区  0.86,51776
8438,256,城区  1.07,51778
27158,407,城区  1.09,51780
10110,9565,城区  0.85,51782
19647,1917,城区  1.01,51784
14572,1394,城区  1.02,51786
7490,9383,城区  0.99,51788
23981,992,城区  0.92,51790
15817,5962,城区  0.97,51792
5097,4994,城区  1.05,51794
10152,4411,城区  1.14,51796
273,642,城区  1.12,51798
18225,9127,城区  1.01,51800
25556,1025,城区  1.13,51802
2475,10127,城区  1.11,51804
9956,14068,城区  1.00,51806
4320,5422,城区  0.94,51808
2637,9607,城区  0.95,51810
16827,14184,城区  1.00,51812
23627,8645,城区  1.09,51814
3057,2537,城区  0.89,51816
31714,8834,城区  1.10,51818
26284,1301,城区  0.99,51820
11940,12254,城区  1.06,51822
8874,8124,城区  0.88,51824
114,262,城区  1.04,51826
27733,1930,城区  1.06,51828
16143,3952,城区  0.95,51830
14522,6595,城区  0.90,51832
31968,2477,城区  1.07,51834
28269,2984,城区  1.05,51836
11578,9685,城区  1.02,51838
30645,13517,城区  0.95,51840
12795,9969,城区  0.89,51842
7585,3694,城区  0.95,51844
25968,8029,城区  0.96,51846
9164,11976,城区  1.01,51848
7341,1024,城区  0.99,51850
11000,5228,城区  1.07,51852
7652,10090,城区  0.89,51854
29904,1750,城区  0.93,51856
25443,976,城区  0.94,51858
19819,1121,城区  1.00,51860
3898,9438,城区  0.97,51862
12137,4224,城区  0.98,51864
31931,9171,城区  1.01,51866
15808,10290,城区  0.86,51868
13398,6556,城区  1.09,51870
31378,2554,城区  1.05,51872
31604,14109,城区  0.87,51874
17575,10405,城区  1.12,51876
7528,12260,城区  0.99,51878
11608,10103,城区  1.13,51880
11153,6627,城区  0.89,51882
14102,11590,城区  1.08,51884
8759,1987,城区  0.93,51886
4307,669,城区  0.87,51888
27855,8823,城区  0.90,51890
31977,14481,城区  0.93,51892
32685,11995,城区  1.02,51894
21092,10499,城区  1.04,51896
30281,11058,城区  1.09,51898
32180,11368,城区  1.04,51900
11427,11527,城区  0.87,51902
8751,8545,城区  0.88,51904
28521,12881,城区  1.11,51906
4075,13999,城区  1.02,51908
29166,13866,城区  1.06,51910
14811,4432,城区  1.07,51912
2578,11284,城区  0.99,51914
17973,3909,城区  1.12,51916
4521,6744,城区  1.03,51918
18312,3267,城区  0.91,51920
2570,11218,城区  0.87,51922
14092,13869,城区  1.09,51924
2500,12989,城区  1.04,51926
30993,2381,城区  0.95,51928
26029,12793,城区  0.91,51930
6809,2550,城区  0.93,51932
15820,1245,城区  1.09,51934
9091,12980,城区  0.88,51936
27599,8277,城区  0.97,51938
23246,7431,城区  1.01,51940
5116,7028,城区  0.96,51942
17116,8486,城区  1.06,51944
6897,6367,城区  1.00,51946
29123,12166,城区  1.11,51948
20869,12520,城区  0.87,51950
19975,5939,城区  1.08,51952
5543,1673,城区  0.86,51954
12885,26,城区  0.88,51956
16921,7860,城区  1.00,51958
6936,4298,城区  0.92,51960
24648,5175,城区  1.10,51962
22269,2767,城区  0.89,51964
30397,12438,城区  1.01,51966
20420,11191,城区  0.87,51968
21463,4952,城区  0.99,51970
29421,14753,城区  1.12,51972
10191,2419,城区  0.87,51974
6690,13012,城区  1.11,51976
29234,8197,城区  1.14,51978
8560,3475,城区  1.02,51980
1621,1130,城区  0.96,51982
11688,11447,城区  1.01,51984
1912,10074,城区  0.98,51986
3971,1466,城区  0.96,51988
2184,14790,城区  0.88,51990
16479,6501,城区  0.93,51992
17599,12747,城区  1.07,51994
15278,10925,城区  0.94,51996
32160,10672,城区  0.89,51998
1129,31332,城区  1.15,52000
16374,34969,城区  1.08,52002
2088,19559,城区  0.95,52004
4921,24709,城区  0.90,52006
22965,36574,城区  0.98,52008
1303,22245,城区  1.01,52010
6531,30983,城区  0.96,52012
17381,15020,城区  0.97,52014
13312,30140,城区  0.96,52016
9361,16444,城区  0.95,52018
18836,21855,城区  0.98,52020
14379,25611,城区  1.04,52022
3943,35744,城区  1.11,52024
2380,35236,城区  0.97,52026
1981,33643,城区  1.14,52028
16352,32331,城区  0.96,52030
6954,34975,城区  0.96,52032
11742,18166,城区  0.93,52034
7326,15044,城区  0.99,52036
5612,16865,城区  0.87,52038
21467,20070,城区  0.85,52040
23077,24661,城区  0.90,52042
21282,21781,城区  1.02,52044
15680,15407,城区  0.96,52046
320,37771,城区  0.94,52048
12101,16222,城区  0.90,52050
9671,23373,城区  1.07,52052
22366,31706,城区  0.95,52054
9613,21415,城区  0.93,52056
21515,31225,城区  0.96,52058
8313,24862,城区  0.95,52060
8744,18285,城区  1.06,52062
23038,38322,城区  0.88,52064
12418,15295,城区  1.11,52066
4870,35132,城区  1.03,52068
10477,22662,城区  1.02,52070
795,30719,城区  0.96,52072
14621,18093,城区  1.14,52074
7109,17497,城区  0.86,52076
4872,25408,城区  1.02,52078
24693,27257,城区  0.89,52080
5926,16792,城区  0.90,52082
9115,17303,城区  0.98,52084
18363,17146,城区  1.01,52086
13953,23981,城区  1.02,52088
23142,21289,城区  1.09,52090
367,34735,城区  1.11,52092
12388,17029,城区  1.13,52094
371,22265,城区  0.96,52096
8213,17763,城区  0.95,52098
1783,29081,城区  1.08,52100
7541,33212,城区  1.08,52102
6293,35420,城区  0.98,52104
23299,35979,城区  1.06,52106
21954,16580,城区  1.04,52108
2586,38719,城区  0.88,52110
1367,26495,城区  1.11,52112
10503,18296,城区  0.94,52114
2856,21408,城区  0.99,52116
5237,15665,城区  0.93,52118
19666,26116,城区  1.06,52120
0,23363,城区  1.11,52122
11375,28081,城区  1.13,52124
19901,20587,城区  1.14,52126
9464,15206,城区  1.09,52128
18954,26929,城区  1.06,52130
2736,25918,城区  0.88,52132
19705,17776,城区  1.13,52134
21575,29200,城区  0.99,52136
6682,28455,城区  0.95,52138
10,34362,城区  1.11,52140
21310,20515,城区  1.04,52142
13598,27354,城区  1.10,52144
16124,20165,城区  1.11,52146
17765,22130,城区  0.99,52148
2720,17190,城区  0.97,52150
20902,28384,城区  1.11,52152
1717,25255,城区  1.09,52154
6537,17744,城区  1.07,52156
760,17109,城区  1.07,52158
19021,33740,城区  0.89,52160
8468,23311,城区  1.01,52162
20464,15655,城区  0.99,52164
23098,32531,城区  1.09,52166
9344,20807,城区  0.93,52168
8677,22095,城区  1.05,52170
1993,18735,城区  1.06,52172
15154,28355,城区  1.13,52174
7167,30723,城区  0.93,52176
3760,17022,城区  1.00,52178
6639,32506,城区  1.13,52180
6303,16426,城区  0.98,52182
24166,34828,城区  1.13,52184
20398,33938,城区  0.85,52186
9995,38039,城区  0.89,52188
5815,31691,城区  0.89,52190
10769,16551,城区  0.90,52192
2942,20261,城区  1.10,52194
24349,21038,城区  0.85,52196
12764,38075,城区  1.13,52198
1223,37227,城区  0.95,52200
7975,19211,城区  1.14,52202
14449,18508,城区  0.89,52204
17127,23622,城区  1.01,52206
22451,26039,城区  0.86,52208
16814,31731,城区  0.86,52210
22504,19985,城区  1.11,52212
20148,23306,城区  1.03,52214
11447,24723,城区  0.99,52216
23545,19764,城区  1.13,52218
2435,38112,城区  0.99,52220
2886,19595,城区  0.89,52222
14202,15090,城区  0.95,52224
6603,27098,城区  0.92,52226
14720,23678,城区  1.03,52228
21019,39262,城区  0.96,52230
3124,37671,城区  0.99,52232
3642,32593,城区  1.02,52234
11183,36238,城区  0.86,52236
18665,19123,城区  0.98,52238
11927,36335,城区  1.08,52240
21712,33618,城区  0.86,52242
3348,35955,城区  0.92,52244
9914,19349,城区  1.10,52246
1665,30399,城区  1.14,52248
5174,29596,城区  0.97,52250
15298,20927,城区  1.03,52252
1902,25996,城区  0.86,52254
4184,27471,城区  1.12,52256
20079,20013,城区  0.90,52258
24822,29731,城区  0.90,52260
23664,21645,城区  0.95,52262
22221,24166,城区  0.93,52264
21339,15881,城区  1.13,52266
14706,28367,城区  1.06,52268
6915,15529,城区  0.88,52270
12780,32231,城区  0.91,52272
6353,38754,城区  1.13,52274
10268,18563,城区  0.99,52276
5581,25883,城区  0.96,52278
13802,18460,城区  1.00,52280
23114,31017,城区  1.02,52282
3375,22782,城区  0.91,52284
19876,22422,城区  1.06,52286
21849,23617,城区  0.87,52288
19915,30205,城区  1.09,52290
10656,22719,城区  0.92,52292
17815,37911,城区  0.98,52294
5089,21075,城区  0.87,52296
6675,17233,城区  0.97,52298
1603,21889,城区  1.06,52300
9791,22278,城区  1.14,52302
17799,17522,城区  0.87,52304
6237,32555,城区  0.87,52306
62,16164,城区  1.10,52308
15431,19859,城区  1.09,52310
5043,33140,城区  1.00,52312
14679,27162,城区  1.08,52314
6247,31673,城区  1.11,52316
7738,21583,城区  1.06,52318
18812,29156,城区  0.85,52320
5332,20856,城区  1.10,52322
10715,33589,城区  0.94,52324
1419,39945,城区  0.96,52326
18071,21850,城区  0.87,52328
21966,17465,城区  0.89,52330
23431,20569,城区  1.12,52332
9961,20715,城区  1.05,52334
4057,35395,城区  1.09,52336
4607,31219,城区  0.87,52338
9978,21216,城区  0.99,52340
5572,15916,城区  1.08,52342
24441,19756,城区  1.04,52344
5569,25927,城区  0.99,52346
19194,20203,城区  1.11,52348
7539,21583,城区  0.92,52350
4770,31634,城区  1.14,52352
2739,34734,城区  1.00,52354
10823,21929,城区  1.01,52356
18311,38579,城区  1.14,52358
24255,34085,城区  1.14,52360
2447,18183,城区  0.92,52362
18165,17225,城区  1.08,52364
22668,25525,城区  0.91,52366
21039,29021,城区  1.10,52368
22417,19865,城区  1.10,52370
22542,28196,城区  1.14,52372
10526,29516,城区  0.95,52374
24364,27525,城区  0.98,52376
23850,28101,城区  1.03,52378
21864,29478,城区  1.08,52380
19826,20748,城区  0.95,52382
16703,25575,城区  1.11,52384
16869,32326,城区  1.14,52386
5571,19325,城区  0.96,52388
6662,33957,城区  0.87,52390
23303,26271,城区  0.88,52392
22936,18763,城区  0.90,52394
23334,38788,城区  0.98,52396
9715,15108,城区  1.09,52398
2090,38307,城区  0.85,52400
20175,15668,城区  1.02,52402
2002,19185,城区  1.07,52404
14449,19459,城区  0.99,52406
8090,37394,城区  0.95,52408
13941,23276,城区  1.09,52410
871,17557,城区  0.88,52412
3074,25677,城区  0.96,52414
8717,24765,城区  0.87,52416
5915,18815,城区  0.94,52418
1989,18348,城区  0.99,52420
7875,19205,城区  1.04,52422
20662,38387,城区  0.94,52424
15214,38948,城区  1.05,52426
14150,27517,城区  0.89,52428
22824,25783,城区  1.13,52430
10312,21648,城区  0.85,52432
14603,37068,城区  0.96,52434
15228,33931,城区  0.93,52436
3951,29407,城区  0.91,52438
6788,27720,城区  1.00,52440
12741,18515,城区  1.01,52442
9541,29509,城区  1.13,52444
6599,35001,城区  1.15,52446
11776,16775,城区  0.98,52448
24898,33911,城区  1.13,52450
9382,19305,城区  1.00,52452
15033,35802,城区  1.06,52454
15699,30348,城区  0.90,52456
9682,22520,城区  0.91,52458
22727,17127,城区  1.10,52460
19319,16621,城区  0.93,52462
11167,24287,城区  0.93,52464
17625,34135,城区  1.12,52466
10387,18293,城区  1.14,52468
7084,38168,城区  0.91,52470
3807,25392,城区  1.14,52472
5846,34258,城区  1.04,52474
24979,25230,城区  1.05,52476
6147,16361,城区  1.13,52478
6313,34713,城区  1.06,52480
12948,28830,城区  0.95,52482
14604,15832,城区  1.04,52484
17955,17787,城区  1.00,52486
5374,25366,城区  0.91,52488
16584,15974,城区  0.94,52490
2902,21774,城区  1.05,52492
5483,29189,城区  0.89,52494
24456,26763,城区  0.91,52496
15884,17244,城区  0.98,52498
5079,33138,城区  1.09,52500
19466,33989,城区  0.88,52502
2195,19822,城区  0.93,52504
7066,34686,城区  1.03,52506
9503,18438,城区  1.05,52508
649,19537,城区  0.93,52510
10359,17814,城区  0.88,52512
22828,21659,城区  0.88,52514
6357,39948,城区  1.02,52516
15484,37663,城区  1.08,52518
6837,23931,城区  1.11,52520
5523,31654,城区  1.07,52522
22755,17267,城区  1.01,52524
16078,19614,城区  1.13,52526
21912,22735,城区  0.96,52528
15798,20210,城区  1.06,52530
16702,37252,城区  0.94,52532
4428,16532,城区  0.98,52534
20599,34692,城区  1.03,52536
11253,21935,城区  0.87,52538
4857,23414,城区  0.95,52540
5580,20666,城区  0.94,52542
22057,15960,城区  0.91,52544
9917,27725,城区  0.89,52546
3866,37198,城区  1.08,52548
2775,21229,城区  1.13,52550
7711,16102,城区  1.09,52552
16054,35886,城区  1.04,52554
6132,24970,城区  0.87,52556
3332,18327,城区  0.97,52558
21416,31270,城区  0.97,52560
23082,28961,城区  0.86,52562
4967,30704,城区  0.85,52564
9678,17781,城区  1.01,52566
17561,21319,城区  0.97,52568
6584,31996,城区  0.85,52570
4806,38905,城区  1.09,52572
12568,37066,城区  0.85,52574
3420,38130,城区  0.89,52576
570,27106,城区  0.86,52578
24384,16091,城区  1.11,52580
10279,24557,城区  0.92,52582
9316,26562,城区  0.95,52584
6131,18190,城区  0.98,52586
17394,25783,城区  0.93,52588
6992,27662,城区  0.96,52590
17358,18595,城区  1.08,52592
22269,17975,城区  0.95,52594
13426,34359,城区  0.90,52596
7978,32407,城区  0.95,52598
16801,22632,城区  1.11,52600
13553,32317,城区  1.14,52602
10511,15499,城区  0.87,52604
12127,30913,城区  1.05,52606
13386,36296,城区  1.01,52608
6102,21698,城区  0.99,52610
1423,21541,城区  1.04,52612
4870,20428,城区  1.07,52614
8017,28603,城区  1.01,52616
3239,21645,城区  0.89,52618
7313,31891,城区  0.85,52620
14916,17764,城区  0.89,52622
9312,35384,城区  1.00,52624
21760,32347,城区  0.99,52626
19749,36637,城区  0.87,52628
7740,21440,城区  0.93,52630
4814,27698,城区  0.89,52632
5016,16007,城区  0.85,52634
5801,37823,城区  0.89,52636
18803,28445,城区  0.99,52638
7103,36636,城区  1.02,52640
2309,31116,城区  0.85,52642
16102,22160,城区  1.14,52644
14993,39867,城区  0.96,52646
3991,21946,城区  0.91,52648
12299,21561,城区  1.08,52650
1219,31827,城区  1.14,52652
3756,20790,城区  1.11,52654
5711,19586,城区  0.91,52656
582,30300,城区  1.05,52658
10024,38565,城区  1.09,52660
7543,33176,城区  1.04,52662
19007,16778,城区  0.92,52664
2954,30515,城区  0.97,52666
6477,34151,城区  0.96,52668
24002,17565,城区  1.11,52670
22381,26826,城区  1.05,52672
7288,27439,城区  1.13,52674
23140,20846,城区  0.89,52676
5090,22416,城区  0.95,52678
3197,20036,城区  1.10,52680
7339,21385,城区  1.11,52682
4357,27753,城区  1.06,52684
16779,28516,城区  1.12,52686
13673,19867,城区  0.98,52688
18979,23018,城区  1.03,52690
13497,33298,城区  1.12,52692
97348,22382,城区  1.11,52694
104675,23073,城区  1.00,52696
99593,32454,城区  0.95,52698
109513,23071,城区  0.93,52700
95500,32049,城区  1.12,52702
103889,31092,城区  1.05,52704
108195,22273,城区  1.01,52706
105600,33234,城区  1.05,52708
105747,26506,城区  0.99,52710
100512,28483,城区  1.01,52712
109938,20837,城区  0.93,52714
108870,22751,城区  1.08,52716
96692,26005,城区  1.13,52718
109285,34509,城区  0.98,52720
96322,33851,城区  1.04,52722
105175,23406,城区  1.00,52724
102936,29592,城区  0.93,52726
109832,33323,城区  0.93,52728
95320,21816,城区  0.99,52730
95660,25234,城区  1.06,52732
108045,23607,城区  1.09,52734
97994,21966,城区  1.13,52736
102994,33731,城区  0.94,52738
108561,30520,城区  0.92,52740
109825,32592,城区  0.92,52742
95641,34498,城区  0.91,52744
105979,22884,城区  0.93,52746
104167,32042,城区  1.04,52748
96857,33048,城区  0.92,52750
106897,34325,城区  0.99,52752
105541,28150,城区  0.94,52754
96730,30933,城区  0.91,52756
108278,29158,城区  0.90,52758
101654,26250,城区  1.04,52760
96507,25641,城区  1.02,52762
101957,34570,城区  0.89,52764
96265,27167,城区  0.96,52766
101968,22570,城区  1.06,52768
96583,33490,城区  0.86,52770
101181,33978,城区  1.08,52772
99205,21289,城区  1.02,52774
109550,31501,城区  1.13,52776
99544,30804,城区  1.13,52778
95589,21876,城区  0.89,52780
96350,31764,城区  1.06,52782
98334,20476,城区  1.01,52784
96040,28011,城区  0.95,52786
101240,20843,城区  1.14,52788
103360,28006,城区  1.09,52790
100148,30922,城区  1.07,52792
106100,26150,城区  0.97,52794
101028,33882,城区  0.98,52796
101330,32935,城区  1.04,52798
99353,23908,城区  1.02,52800
104244,29309,城区  0.89,52802
99213,32251,城区  1.12,52804
96548,23117,城区  1.04,52806
96535,25781,城区  1.12,52808
98598,31860,城区  0.93,52810
104783,22984,城区  0.99,52812
107781,25808,城区  0.96,52814
96562,22839,城区  1.00,52816
108749,22640,城区  0.96,52818
96953,24377,城区  0.96,52820
97546,23152,城区  0.99,52822
103521,22966,城区  1.11,52824
96535,31120,城区  1.14,52826
108054,29903,城区  0.89,52828
108867,20070,城区  0.98,52830
101405,34918,城区  1.05,52832
96166,27629,城区  0.94,52834
99830,31406,城区  1.11,52836
98111,30561,城区  1.05,52838
107265,22719,城区  1.10,52840
97806,22045,城区  1.03,52842
109445,25097,城区  1.05,52844
105211,20739,城区  0.87,52846
97756,22911,城区  1.14,52848
99488,29260,城区  1.03,52850
97563,24114,城区  1.15,52852
103022,22067,城区  0.89,52854
107387,20161,城区  1.11,52856
95862,33084,城区  1.02,52858
96148,21737,城区  0.98,52860
102319,23660,城区  1.08,52862
95227,23691,城区  0.91,52864
108031,29471,城区  1.04,52866
100841,28919,城区  1.12,52868
95507,20054,城区  1.09,52870
97549,29605,城区  1.10,52872
100292,30371,城区  0.89,52874
109846,27539,城区  0.99,52876
106345,22691,城区  1.03,52878
99347,31640,城区  0.88,52880
96875,23478,城区  0.92,52882
97581,21883,城区  1.11,52884
99319,23582,城区  1.14,52886
101834,20885,城区  0.97,52888
107268,20243,城区  0.93,52890
100020,21462,城区  0.87,52892
102466,24015,城区  1.01,52894
96904,28063,城区  0.88,52896
97770,31883,城区  1.04,52898
106051,25960,城区  0.90,52900
105753,24034,城区  1.02,52902
96377,26859,城区  0.88,52904
105459,20855,城区  1.08,52906
96345,28207,城区  1.14,52908
97147,34281,城区  0.99,52910
109317,32246,城区  1.06,52912
96226,24030,城区  0.88,52914
95471,22654,城区  1.08,52916
101673,28791,城区  1.12,52918
104469,20782,城区  0.88,52920
98060,32362,城区  1.09,52922
109653,33639,城区  1.02,52924
99174,31415,城区  0.86,52926
101254,27365,城区  0.88,52928
107850,33304,城区  0.95,52930
103404,30221,城区  1.08,52932
100261,28996,城区  1.13,52934
104685,21386,城区  1.04,52936
97974,20648,城区  1.06,52938
102524,26401,城区  0.92,52940
99035,26042,城区  0.93,52942
-1,-1 
